Paula Ramos,TXN115891,CUST1211,3093.68,18/08/2024,In-Store,Illinois,M83239,Tablet,40,Doctor,46228.45,0,Grocery
Michele Holt,TXN115892,CUST1030,4844.68,28/04/2023,Online,Florida,M22911,Desktop,55,Retired,91235.1,0,Health
Dr. Mark Brown DDS,TXN115893,CUST1332,3038.94,25/06/2024,Mobile App,New York,M57297,ATM,59,Engineer,67664.13,0,Health
Andre Hudson,TXN115894,CUST1288,3285.11,01/06/2023,Mobile App,Texas,M84959,Tablet,58,Doctor,13733.89,0,Electronics
Jennifer Cole,TXN115895,CUST1201,4235.61,07/02/2025,Mobile App,Texas,M30797,Tablet,38,Student,87188.69,0,Health
Lisa Harrell,TXN115896,CUST1306,2274.33,25/02/2025,Online,Illinois,M16532,Tablet,27,Student,76606.56,0,Electronics
Heather Smith,TXN115897,CUST1326,1556.99,15/05/2023,In-Store,Illinois,M51995,ATM,47,Retired,42439.52,0,Health
Eric Davis,TXN115898,CUST1289,2699.02,19/02/2024,Online,New York,M95051,Tablet,34,Student,38965.03,0,Restaurant
Connie Martinez,TXN115899,CUST1269,2412.05,24/12/2023,Online,California,M79098,Tablet,54,Student,73817.3,0,Electronics
Michael Garza,TXN115900,CUST1209,4871.05,03/06/2023,Mobile App,California,M96651,Tablet,44,Student,37492.0,0,Health
Matthew Bean,TXN115901,CUST1312,1622.11,13/09/2023,Online,Texas,M15831,Mobile,49,Student,97166.11,0,Electronics
Jeremy Allison,TXN115902,CUST1020,1854.18,20/03/2025,Online,Florida,M66166,Mobile,33,Engineer,20850.1,0,Electronics
Yvonne Gonzales,TXN115903,CUST1069,4965.88,23/05/2023,Mobile App,Florida,M54828,Mobile,27,Engineer,84040.05,0,Electronics
Emily Noble,TXN115904,CUST1046,3105.26,23/08/2024,Mobile App,California,M66276,Mobile,75,Engineer,27466.31,0,Clothing
Dr. Mark Brown DDS,TXN115905,CUST1332,4138.06,08/07/2023,In-Store,New York,M38705,Tablet,59,Engineer,16694.26,0,Restaurant
Eileen Rich,TXN115906,CUST1108,783.51,03/02/2025,Mobile App,Texas,M40811,Tablet,20,Doctor,13561.44,1,Clothing
Eric Love,TXN115907,CUST1271,607.83,22/11/2023,In-Store,Illinois,M92418,ATM,66,Retired,3518.98,0,Health
Anthony Medina,TXN115908,CUST1217,3040.0,30/01/2025,Online,California,M17280,Tablet,54,Doctor,92359.86,0,Grocery
Robert Perry,TXN115909,CUST1198,4849.79,03/03/2025,Online,California,M53035,ATM,25,Engineer,51280.06,0,Travel
Patty Bell,TXN115910,CUST1353,572.03,01/10/2024,Mobile App,California,M32137,Tablet,44,Engineer,65625.71,0,Restaurant
Molly Guerrero,TXN115911,CUST1019,4563.67,26/04/2023,Mobile App,Florida,M85765,Mobile,66,Student,22784.41,0,Restaurant
Jennifer Long,TXN115912,CUST1392,774.8,26/03/2024,In-Store,California,M57168,Desktop,60,Retired,25526.72,0,Travel
Molly Guerrero,TXN115913,CUST1019,835.77,01/10/2024,Online,Florida,M85975,Mobile,66,Student,15233.02,0,Clothing
Dan Mason,TXN115914,CUST1183,4797.04,01/09/2023,In-Store,California,M99463,Desktop,25,Doctor,63881.12,0,Health
Peter Jackson,TXN115915,CUST1141,1696.78,15/04/2024,In-Store,Florida,M96790,Mobile,21,Engineer,37516.8,0,Grocery
John Rodriguez,TXN115916,CUST1208,42.48,25/09/2023,Mobile App,Texas,M19890,Mobile,80,Retired,69611.97,0,Health
Heidi Long,TXN115917,CUST1132,4814.72,02/05/2024,In-Store,California,M14250,ATM,76,Engineer,29144.36,0,Clothing
Kylie Dillon,TXN115918,CUST1232,60.15,15/10/2023,Online,California,M35401,ATM,72,Retired,90512.14,0,Clothing
Breanna Montgomery,TXN115919,CUST1004,338.11,16/09/2023,Online,California,M62859,Tablet,25,Engineer,38582.37,0,Electronics
James Stein,TXN115920,CUST1146,3106.17,26/10/2023,Online,Texas,M67618,Mobile,22,Engineer,95053.15,0,Grocery
Teresa Garcia,TXN115921,CUST1219,1033.89,29/04/2023,In-Store,New York,M13453,Mobile,46,Engineer,28023.97,0,Electronics
Madison Miller,TXN115922,CUST1372,2900.93,02/03/2025,In-Store,California,M74077,Tablet,46,Retired,43671.24,0,Grocery
Whitney White,TXN115923,CUST1241,877.26,13/04/2025,Online,California,M48010,Desktop,44,Engineer,56698.8,1,Clothing
Jill Williams,TXN115924,CUST1043,4085.47,24/07/2023,Online,Texas,M26199,Mobile,29,Doctor,20514.85,0,Health
Casey Franco,TXN115925,CUST1388,3328.73,11/10/2023,Online,New York,M50088,Tablet,58,Doctor,19155.23,0,Travel
Keith Garcia,TXN115926,CUST1393,2840.35,20/10/2023,Online,California,M81910,Tablet,23,Retired,45031.56,0,Health
Briana Hall,TXN115927,CUST1276,4023.87,27/05/2023,Mobile App,New York,M94356,Tablet,49,Student,65760.63,0,Restaurant
Heidi Long,TXN115928,CUST1132,2196.28,24/12/2023,Online,California,M27229,ATM,76,Engineer,59780.63,0,Restaurant
Kevin Kennedy,TXN115929,CUST1115,3911.08,15/04/2024,Online,Illinois,M38228,Desktop,32,Retired,3598.51,0,Grocery
Cheryl Sanford,TXN115930,CUST1165,2278.66,12/08/2023,Mobile App,New York,M81957,Tablet,72,Engineer,21809.71,0,Health
Laura Fuller,TXN115931,CUST1051,1912.09,20/03/2024,In-Store,Illinois,M94994,Desktop,24,Doctor,96756.07,0,Restaurant
Justin Phillips,TXN115932,CUST1248,2853.33,21/08/2024,Online,Florida,M70716,ATM,32,Retired,44578.81,0,Travel
Peter Wright,TXN115933,CUST1253,2362.68,02/12/2023,Online,Texas,M77323,Mobile,33,Doctor,29171.42,0,Electronics
Christopher Butler,TXN115934,CUST1368,4915.94,11/10/2023,Online,Illinois,M24002,Mobile,41,Doctor,14409.17,0,Electronics
Beth Atkins,TXN115935,CUST1383,1904.1,23/08/2023,In-Store,California,M11359,Tablet,67,Doctor,29686.08,0,Restaurant
Patricia Goodman,TXN115936,CUST1267,3138.0,02/09/2024,Online,Texas,M70697,ATM,78,Student,89562.28,0,Travel
Katherine Lindsey,TXN115937,CUST1059,4524.44,01/03/2024,In-Store,Florida,M64327,ATM,76,Retired,60877.21,0,Grocery
Jenny Andrews,TXN115938,CUST1068,463.27,08/07/2024,Mobile App,Texas,M42437,ATM,19,Doctor,14611.74,0,Grocery
Dominic Brown,TXN115939,CUST1373,3223.53,17/10/2023,Mobile App,California,M35465,ATM,64,Engineer,31723.79,0,Grocery
Victor Moore,TXN115940,CUST1231,4503.02,13/03/2025,In-Store,New York,M89139,Tablet,79,Retired,60354.12,0,Grocery
Mrs. Alicia Oconnell,TXN115941,CUST1308,2233.13,25/12/2023,In-Store,Illinois,M54502,Mobile,41,Engineer,74213.66,0,Restaurant
Robert Torres,TXN115942,CUST1076,1551.11,09/12/2023,Mobile App,Florida,M75404,Mobile,70,Retired,64675.01,0,Health
Stacey Anderson,TXN115943,CUST1045,1809.39,03/04/2025,Mobile App,Texas,M97259,ATM,61,Doctor,41370.23,0,Clothing
Gabriella Blanchard,TXN115944,CUST1029,4510.66,25/07/2023,Mobile App,Florida,M19259,Desktop,18,Engineer,54891.8,0,Health
Joshua Torres,TXN115945,CUST1346,2137.89,10/01/2025,In-Store,Illinois,M88321,ATM,46,Retired,95570.95,0,Electronics
Alexandra Wright,TXN115946,CUST1135,1186.83,30/04/2024,In-Store,New York,M35239,Desktop,62,Doctor,40554.73,0,Grocery
Gilbert Stevens,TXN115947,CUST1003,4206.68,10/04/2025,Mobile App,California,M56188,Desktop,23,Engineer,92630.42,0,Restaurant
Alexandra Mason,TXN115948,CUST1094,3588.34,03/07/2024,Mobile App,California,M75250,Desktop,77,Engineer,67613.73,0,Health
Rhonda Chavez,TXN115949,CUST1318,4804.57,14/04/2024,In-Store,Texas,M34325,Mobile,63,Student,70452.49,0,Electronics
Mitchell Williams,TXN115950,CUST1207,2419.42,08/04/2025,In-Store,Illinois,M97303,Tablet,59,Engineer,609.47,0,Electronics
Levi Young,TXN115951,CUST1096,3856.05,19/07/2023,Online,Illinois,M76362,Tablet,35,Engineer,34046.99,0,Travel
Lisa Rhodes,TXN115952,CUST1083,163.97,06/05/2023,Online,California,M59261,Mobile,53,Doctor,91288.59,0,Electronics
Mark Sims,TXN115953,CUST1297,1362.56,05/06/2024,In-Store,California,M85848,Mobile,70,Retired,20091.36,0,Clothing
Ian Terrell,TXN115954,CUST1305,4793.25,26/07/2024,Online,Florida,M46839,Mobile,27,Engineer,2533.69,0,Travel
Jennifer Mendoza,TXN115955,CUST1200,1953.63,05/05/2023,In-Store,Florida,M25412,ATM,20,Student,74476.3,0,Restaurant
Bradley Swanson,TXN115956,CUST1323,1284.05,09/02/2025,Online,New York,M65171,ATM,58,Doctor,54178.79,0,Restaurant
Megan Lopez,TXN115957,CUST1005,561.44,24/08/2023,Mobile App,Texas,M33088,Tablet,47,Doctor,96471.65,0,Restaurant
John Waters,TXN115958,CUST1272,4094.45,31/05/2024,Online,New York,M35715,Tablet,23,Student,5587.35,0,Electronics
Sarah Harris,TXN115959,CUST1304,4255.94,14/07/2023,In-Store,Texas,M96034,Tablet,30,Doctor,48202.02,0,Grocery
Victor Livingston,TXN115960,CUST1172,1681.51,10/12/2024,Online,Texas,M59694,Tablet,67,Engineer,28013.58,0,Clothing
Stephen Miller,TXN115961,CUST1293,2853.02,30/01/2025,In-Store,Texas,M32222,Tablet,67,Engineer,56311.45,0,Travel
Bethany Reed MD,TXN115962,CUST1234,2413.3,16/08/2023,In-Store,New York,M38875,Desktop,58,Retired,46815.3,0,Clothing
Sabrina Mcgee,TXN115963,CUST1120,4876.08,28/02/2025,Online,California,M35478,ATM,30,Retired,88961.6,0,Grocery
Rebecca Williams,TXN115964,CUST1077,508.65,26/11/2023,Mobile App,New York,M57832,Desktop,48,Retired,80465.47,0,Clothing
Jason Proctor,TXN115965,CUST1325,1111.89,07/05/2023,Mobile App,Texas,M53170,Mobile,18,Engineer,92803.44,0,Restaurant
Luke Johnson,TXN115966,CUST1021,1249.65,06/10/2024,In-Store,California,M64896,ATM,61,Retired,11158.64,0,Restaurant
Mark Pennington,TXN115967,CUST1126,3264.18,05/02/2025,Online,California,M65059,Desktop,68,Student,37373.72,0,Restaurant
David Frank,TXN115968,CUST1280,1360.49,13/07/2024,In-Store,New York,M68109,Tablet,76,Retired,85000.27,0,Health
Margaret Murphy,TXN115969,CUST1250,938.13,03/12/2023,Mobile App,California,M26369,Tablet,52,Engineer,67757.87,0,Clothing
Karen Diaz,TXN115970,CUST1330,4051.55,04/11/2023,Online,Texas,M35243,Mobile,64,Engineer,73956.09,0,Clothing
Juan Williams,TXN115971,CUST1118,1139.71,24/05/2023,Online,New York,M53797,Mobile,75,Doctor,55292.32,0,Travel
Anna Hernandez,TXN115972,CUST1246,3922.96,14/10/2023,Online,Illinois,M82948,ATM,41,Retired,33870.59,0,Travel
Elizabeth Benson,TXN115973,CUST1310,1224.16,14/08/2023,In-Store,California,M26944,Mobile,36,Doctor,60643.62,0,Travel
Alexandra Mason,TXN115974,CUST1094,2698.83,07/05/2024,Online,California,M53895,Desktop,77,Engineer,31485.1,1,Grocery
Jonathan Hill,TXN115975,CUST1222,2172.59,11/10/2023,Mobile App,New York,M91049,Tablet,63,Doctor,17011.68,0,Electronics
Yvonne Gonzales,TXN115976,CUST1069,1779.07,28/04/2024,In-Store,Florida,M16038,ATM,27,Engineer,58836.34,0,Clothing
Mark Pennington,TXN115977,CUST1126,4113.73,13/09/2023,Mobile App,California,M76295,Mobile,68,Student,49628.2,0,Electronics
Abigail Montgomery,TXN115978,CUST1040,3696.31,18/06/2024,Mobile App,Texas,M64464,Tablet,18,Engineer,69192.66,0,Electronics
Stacey Anderson,TXN115979,CUST1045,2939.84,11/10/2023,In-Store,Texas,M10643,Tablet,61,Doctor,23022.72,0,Grocery
Natalie Meyer,TXN115980,CUST1334,729.87,29/06/2024,Mobile App,Florida,M20673,Desktop,60,Retired,1049.39,0,Health
Tiffany Nichols DDS,TXN115981,CUST1091,4018.95,22/01/2025,Online,Florida,M73319,Tablet,70,Doctor,71421.55,0,Health
Samantha Woods,TXN115982,CUST1184,287.84,24/08/2023,Online,Texas,M84384,Mobile,31,Doctor,72084.3,0,Grocery
Leon Cobb,TXN115983,CUST1328,3434.93,12/03/2024,Mobile App,California,M92549,Mobile,54,Engineer,91146.57,0,Restaurant
Amy Nguyen,TXN115984,CUST1033,3620.78,04/06/2024,In-Store,California,M94452,Tablet,32,Student,76456.3,0,Health
Michael Herring,TXN115985,CUST1309,1493.28,21/05/2024,Mobile App,New York,M70044,Desktop,24,Student,12583.33,0,Grocery
Eric Davis,TXN115986,CUST1289,3257.27,04/05/2023,Online,New York,M72896,Desktop,34,Student,45610.54,0,Clothing
Michelle Bell,TXN115987,CUST1186,298.05,13/10/2024,In-Store,New York,M99688,Tablet,66,Retired,37120.65,0,Health
Russell Chambers,TXN115988,CUST1044,1879.69,12/10/2023,In-Store,Illinois,M77907,ATM,67,Student,30874.08,0,Travel
Teresa Garcia,TXN115989,CUST1219,4557.82,16/04/2023,In-Store,New York,M81433,ATM,46,Engineer,36004.52,0,Grocery
Barbara Allen,TXN115990,CUST1218,598.41,13/10/2023,In-Store,Texas,M85338,Tablet,42,Engineer,58280.97,0,Clothing
Robert Estes,TXN115991,CUST1166,3227.2,08/10/2023,In-Store,California,M41393,Desktop,60,Engineer,42826.41,0,Clothing
Kevin Hanson,TXN115992,CUST1375,3910.54,08/04/2024,Online,Illinois,M82420,Desktop,54,Student,17075.57,0,Health
Jonathan Hill,TXN115993,CUST1222,1320.73,06/09/2024,Online,New York,M46784,Tablet,63,Doctor,83268.82,0,Electronics
Meredith Zhang,TXN115994,CUST1322,473.12,01/07/2024,Online,Florida,M77074,ATM,22,Doctor,25809.4,0,Health
Joy Romero,TXN115995,CUST1311,4984.22,27/09/2023,Online,Illinois,M89605,Desktop,21,Doctor,97962.34,0,Clothing
Jeremy Murray,TXN115996,CUST1192,2184.63,08/03/2024,Online,California,M75832,ATM,53,Engineer,9302.13,0,Travel
Jose Wu,TXN115997,CUST1202,4803.83,14/01/2024,Online,Florida,M33237,Tablet,59,Student,2347.18,0,Health
Matthew Bean,TXN115998,CUST1312,2241.99,12/01/2024,Online,Texas,M91379,ATM,49,Student,32110.73,0,Health
Mark Davis,TXN115999,CUST1188,1245.23,04/10/2023,In-Store,Florida,M17453,ATM,22,Retired,94724.13,0,Travel
Natalie Meyer,TXN116000,CUST1334,3223.14,13/08/2023,Mobile App,Florida,M98896,Tablet,60,Retired,84229.07,0,Restaurant
Jennifer Valdez,TXN116001,CUST1319,3533.54,11/03/2024,Online,Texas,M50510,Desktop,19,Retired,89849.64,0,Grocery
Jo Taylor,TXN116002,CUST1299,1715.29,14/12/2023,In-Store,California,M78277,ATM,65,Student,90530.38,0,Travel
Lisa Velez,TXN116003,CUST1290,3314.98,02/11/2024,In-Store,Texas,M29456,Mobile,51,Doctor,60525.28,0,Electronics
Whitney Mason DVM,TXN116004,CUST1262,2485.36,30/09/2023,Mobile App,Florida,M49156,ATM,76,Retired,24613.12,0,Restaurant
Jose Wu,TXN116005,CUST1202,3398.17,28/02/2025,Online,Florida,M62207,Desktop,59,Student,75591.31,0,Restaurant
David Frank,TXN116006,CUST1280,3392.77,08/11/2023,Online,New York,M57081,Desktop,76,Retired,88061.59,0,Health
Nicole Wilson,TXN116007,CUST1301,1112.14,25/10/2024,In-Store,Florida,M37209,Mobile,52,Student,83402.26,0,Restaurant
Eric Wood,TXN116008,CUST1255,4506.12,23/04/2023,Online,Florida,M49468,Tablet,63,Engineer,93367.32,0,Clothing
Jaime Gomez,TXN116009,CUST1351,4801.3,06/11/2023,Mobile App,Illinois,M56733,Desktop,73,Doctor,5943.87,0,Health
Kenneth Campbell,TXN116010,CUST1360,715.77,05/08/2023,Mobile App,Illinois,M23200,Mobile,53,Engineer,38659.15,0,Restaurant
Erica Erickson,TXN116011,CUST1097,268.18,16/11/2024,Online,New York,M15761,ATM,69,Doctor,6992.5,0,Electronics
Mrs. Amber Gentry,TXN116012,CUST1215,1123.0,24/05/2023,In-Store,Florida,M96768,Mobile,26,Student,14783.12,0,Clothing
Justin Phillips,TXN116013,CUST1248,1445.65,04/09/2024,Online,Florida,M58130,Tablet,32,Retired,31571.71,0,Electronics
Robert Estes,TXN116014,CUST1166,2923.6,07/03/2025,Mobile App,California,M12950,Mobile,60,Engineer,36438.59,0,Health
Vanessa Cole,TXN116015,CUST1327,927.91,14/02/2025,Mobile App,Florida,M46424,Mobile,19,Engineer,51229.7,0,Travel
Ashley Lee,TXN116016,CUST1070,4230.49,24/07/2024,Online,Illinois,M95042,Mobile,22,Engineer,11946.03,0,Restaurant
Rachel Blevins,TXN116017,CUST1370,804.33,23/08/2024,In-Store,Illinois,M67383,Desktop,23,Student,17321.14,0,Clothing
Jessica Owens,TXN116018,CUST1075,276.7,30/07/2023,Mobile App,Texas,M62147,Mobile,58,Student,10365.66,0,Restaurant
Antonio Lopez,TXN116019,CUST1013,3356.99,02/07/2023,Online,New York,M19312,Tablet,29,Doctor,91664.79,0,Health
Kevin Gutierrez,TXN116020,CUST1119,4722.61,23/05/2023,Mobile App,New York,M65347,Tablet,57,Retired,39185.08,0,Electronics
Robert Williams,TXN116021,CUST1032,3093.44,04/01/2024,In-Store,Florida,M74145,Tablet,51,Engineer,51375.65,0,Clothing
Melissa Decker,TXN116022,CUST1397,1618.37,20/06/2024,Online,New York,M70512,Mobile,65,Doctor,14782.0,0,Grocery
Jill Williams,TXN116023,CUST1043,2720.87,16/10/2023,Online,Texas,M30645,Tablet,29,Doctor,26673.32,0,Restaurant
Michael Sherman,TXN116024,CUST1088,3059.98,21/09/2024,Online,Florida,M66060,Desktop,44,Doctor,2500.23,1,Electronics
Eileen Rich,TXN116025,CUST1108,2143.01,05/01/2024,In-Store,Texas,M96927,Desktop,20,Doctor,58671.02,0,Clothing
Mrs. Amber Gentry,TXN116026,CUST1215,4573.69,12/05/2024,Online,Florida,M81882,Desktop,26,Student,58903.39,0,Grocery
Juan Williams,TXN116027,CUST1118,771.96,24/10/2023,Online,New York,M15961,Tablet,75,Doctor,46262.18,0,Restaurant
Amber Burgess,TXN116028,CUST1242,4509.04,12/11/2024,In-Store,Florida,M88767,Tablet,37,Engineer,38497.66,0,Electronics
Donna Proctor,TXN116029,CUST1239,4816.96,28/03/2025,Mobile App,Texas,M58261,ATM,42,Retired,64571.11,0,Electronics
Eric Love,TXN116030,CUST1271,3199.96,21/06/2024,Online,Illinois,M90237,ATM,66,Retired,60346.25,0,Electronics
Keith Phillips,TXN116031,CUST1216,4603.63,20/10/2023,Online,Illinois,M62160,ATM,37,Doctor,2884.42,0,Clothing
Kristine Lewis,TXN116032,CUST1162,3214.04,26/02/2025,Mobile App,Illinois,M74008,Mobile,44,Student,83290.39,0,Restaurant
Leon Fuller,TXN116033,CUST1063,2626.61,24/07/2023,In-Store,Texas,M97940,ATM,26,Retired,64183.56,0,Restaurant
David Garcia,TXN116034,CUST1283,1135.07,01/01/2025,Online,Texas,M45158,Mobile,31,Retired,59764.15,0,Health
Anna Hernandez,TXN116035,CUST1246,4170.25,08/03/2025,Online,Illinois,M86157,Desktop,41,Retired,4472.56,0,Health
Laura Lambert,TXN116036,CUST1256,1729.33,25/11/2024,In-Store,New York,M38193,Tablet,58,Retired,15173.24,0,Grocery
Cheryl Sanford,TXN116037,CUST1165,2598.91,16/01/2025,Mobile App,New York,M56122,ATM,72,Engineer,65046.06,0,Health
Jo Taylor,TXN116038,CUST1299,3554.67,06/04/2025,Mobile App,California,M40824,Mobile,65,Student,71175.89,0,Travel
Jacqueline Thompson,TXN116039,CUST1052,1850.83,14/01/2025,Mobile App,New York,M68120,ATM,49,Student,64493.58,0,Travel
Whitney White,TXN116040,CUST1241,2739.52,19/04/2023,Mobile App,California,M71939,Mobile,44,Engineer,18741.64,0,Grocery
John Rodriguez,TXN116041,CUST1208,4610.11,09/12/2023,Online,Texas,M48469,ATM,80,Retired,98517.5,0,Electronics
Benjamin Ramos,TXN116042,CUST1067,2330.93,12/03/2025,Online,Texas,M53350,Mobile,20,Doctor,85907.4,0,Grocery
John Waters,TXN116043,CUST1272,4139.49,10/09/2024,In-Store,New York,M73972,Desktop,23,Student,65037.2,0,Travel
Taylor Clayton,TXN116044,CUST1061,417.47,20/10/2024,Mobile App,Texas,M96770,Desktop,52,Student,5102.44,0,Restaurant
Donna Proctor,TXN116045,CUST1239,127.44,23/06/2024,Mobile App,Texas,M69868,Mobile,42,Retired,58606.66,0,Travel
Katherine Lindsey,TXN116046,CUST1059,1073.77,29/10/2024,Mobile App,Florida,M35157,Desktop,76,Retired,32450.33,0,Health
Vincent Velasquez,TXN116047,CUST1106,573.96,26/09/2023,Mobile App,Illinois,M14279,Tablet,28,Retired,24370.96,0,Travel
Tammy Mendez,TXN116048,CUST1275,2849.2,01/10/2023,Online,Texas,M97565,Tablet,63,Student,666.85,0,Restaurant
James Bailey,TXN116049,CUST1018,4700.97,09/09/2024,Online,Texas,M58708,Desktop,57,Retired,23817.09,0,Grocery
Alexandra Wright,TXN116050,CUST1135,2665.14,22/06/2023,Mobile App,New York,M12800,Mobile,62,Doctor,33644.77,0,Travel
Michelle Bell,TXN116051,CUST1186,4578.82,02/07/2024,In-Store,New York,M28167,Tablet,66,Retired,8091.09,0,Health
Mason Kim,TXN116052,CUST1189,1552.83,20/07/2024,Online,Florida,M39866,Desktop,37,Student,93122.66,0,Health
Nathan Underwood,TXN116053,CUST1266,4438.36,18/01/2025,In-Store,New York,M19153,Tablet,68,Retired,50999.18,0,Health
Ashley Johnson,TXN116054,CUST1379,4169.41,18/08/2024,In-Store,Florida,M95304,Tablet,52,Engineer,86814.0,0,Grocery
Jeffrey Hester,TXN116055,CUST1358,4412.62,10/10/2023,Online,Illinois,M11246,ATM,76,Retired,20631.9,0,Restaurant
Heather Smith,TXN116056,CUST1326,3019.16,02/06/2024,Mobile App,Illinois,M29336,ATM,47,Retired,89625.03,0,Travel
Eric Love,TXN116057,CUST1271,1391.0,19/02/2024,Mobile App,Illinois,M19104,ATM,66,Retired,52635.83,0,Restaurant
James Bailey,TXN116058,CUST1018,771.14,16/09/2023,In-Store,Texas,M34751,Tablet,57,Retired,13842.63,0,Clothing
Breanna Montgomery,TXN116059,CUST1004,2475.4,15/10/2024,Online,California,M55797,Desktop,25,Engineer,88538.57,0,Travel
Sabrina Mcgee,TXN116060,CUST1120,4579.51,01/05/2023,In-Store,California,M57160,Tablet,30,Retired,42620.94,0,Grocery
Steven Adams,TXN116061,CUST1263,4291.74,02/04/2025,Mobile App,Texas,M22367,Mobile,39,Engineer,45036.49,0,Travel
Jennifer Bryant,TXN116062,CUST1350,3377.3,10/08/2024,Mobile App,California,M87131,ATM,77,Doctor,78694.67,0,Grocery
Jennifer Bryant,TXN116063,CUST1350,4901.8,03/12/2024,In-Store,California,M65098,ATM,77,Doctor,11967.01,0,Travel
Madison Miller,TXN116064,CUST1372,4693.68,24/02/2025,In-Store,California,M82860,Mobile,46,Retired,36002.58,0,Grocery
Melissa Alexander,TXN116065,CUST1113,4686.79,12/04/2024,Online,New York,M59514,Desktop,38,Retired,88253.89,0,Health
Thomas Stephens,TXN116066,CUST1345,3328.14,15/05/2023,Mobile App,Texas,M53458,Mobile,38,Engineer,31085.96,0,Travel
Brett Owens,TXN116067,CUST1145,3942.88,02/05/2024,Mobile App,California,M42316,Tablet,38,Engineer,19970.72,0,Clothing
Larry Ray,TXN116068,CUST1114,815.29,09/05/2023,Online,Illinois,M18650,Mobile,65,Engineer,69590.99,0,Clothing
Mark Davis,TXN116069,CUST1188,2870.43,19/01/2024,Mobile App,Florida,M61957,ATM,22,Retired,25812.84,0,Electronics
Katie Garcia,TXN116070,CUST1354,3255.75,06/01/2024,In-Store,California,M97511,Desktop,34,Retired,45692.14,0,Travel
Samuel Jackson,TXN116071,CUST1387,4888.29,30/12/2023,Mobile App,Florida,M11871,ATM,21,Engineer,75479.34,0,Electronics
Jessica Walker,TXN116072,CUST1151,1439.46,04/09/2023,Mobile App,California,M48823,ATM,43,Retired,12534.09,0,Electronics
Keith Garcia,TXN116073,CUST1393,4184.16,21/10/2024,Online,California,M29146,Mobile,23,Retired,45304.61,0,Travel
Brenda Wright,TXN116074,CUST1313,409.03,30/04/2023,In-Store,Florida,M28678,Tablet,22,Doctor,54544.99,0,Electronics
Theresa Evans,TXN116075,CUST1016,3236.55,24/01/2025,In-Store,Florida,M31935,Mobile,72,Student,38709.18,0,Health
Brian Simpson,TXN116076,CUST1279,398.17,21/04/2023,Mobile App,New York,M83640,ATM,30,Engineer,59830.4,0,Health
David Frank,TXN116077,CUST1280,3065.41,08/11/2024,Online,New York,M67398,Tablet,76,Retired,39039.2,0,Restaurant
Larry Ray,TXN116078,CUST1114,2043.4,07/06/2023,Online,Illinois,M47098,Tablet,65,Engineer,81300.93,0,Clothing
Beth Atkins,TXN116079,CUST1383,624.49,12/09/2023,Online,California,M86430,ATM,67,Doctor,82052.71,0,Electronics
Sean Poole,TXN116080,CUST1142,3712.09,26/08/2023,In-Store,Illinois,M40344,Mobile,44,Engineer,10348.86,0,Restaurant
Debbie Oliver,TXN116081,CUST1006,3066.58,09/03/2024,Mobile App,Texas,M43008,Tablet,47,Doctor,10533.8,0,Travel
Christopher Baker,TXN116082,CUST1027,2535.52,20/12/2024,In-Store,California,M22027,Tablet,50,Student,62956.7,0,Grocery
Kelly Edwards,TXN116083,CUST1176,157.92,03/03/2025,In-Store,New York,M66824,Tablet,28,Student,51262.38,0,Electronics
Brett Owens,TXN116084,CUST1145,742.03,25/06/2023,Mobile App,California,M26921,Tablet,38,Engineer,65746.67,0,Travel
Crystal Thompson,TXN116085,CUST1080,1073.9,03/12/2023,Mobile App,Illinois,M57173,Mobile,47,Engineer,69047.35,0,Grocery
Jill Johnson,TXN116086,CUST1147,3130.18,20/02/2025,Mobile App,New York,M87303,Tablet,31,Student,94445.46,0,Travel
Edgar Hudson,TXN116087,CUST1071,4587.81,09/02/2024,In-Store,New York,M42861,Desktop,45,Student,57501.32,0,Electronics
Michael Mendoza,TXN116088,CUST1227,4961.31,24/03/2024,Online,Florida,M34409,Mobile,53,Student,76459.45,0,Travel
Leon Cobb,TXN116089,CUST1328,535.77,04/06/2023,Online,California,M59838,Mobile,54,Engineer,13679.37,0,Clothing
Daniel Burns,TXN116090,CUST1065,172.45,28/05/2024,In-Store,Florida,M16086,Mobile,25,Retired,15374.74,0,Clothing
Eric Davis,TXN116091,CUST1289,2769.31,03/02/2024,Online,New York,M59596,Desktop,34,Student,83769.08,0,Clothing
Sean Wright,TXN116092,CUST1369,2682.57,26/11/2024,Online,Texas,M21037,Tablet,68,Engineer,6925.58,0,Grocery
Francisco Brown,TXN116093,CUST1169,3355.48,23/03/2024,Mobile App,Florida,M56562,Tablet,27,Engineer,63078.23,0,Electronics
Tommy Ho,TXN116094,CUST1321,350.73,07/07/2024,Mobile App,Texas,M15518,Desktop,54,Student,59287.87,0,Grocery
Shawn King,TXN116095,CUST1168,3291.22,01/11/2023,Online,Illinois,M74118,Mobile,40,Student,4772.21,0,Clothing
Tracy Schmidt,TXN116096,CUST1066,4979.15,24/08/2023,Mobile App,Texas,M17466,Tablet,52,Retired,48480.64,0,Clothing
Jacqueline Howard,TXN116097,CUST1349,3871.63,11/10/2024,In-Store,California,M45581,Tablet,40,Engineer,22484.88,0,Grocery
Megan Lopez,TXN116098,CUST1005,347.56,26/02/2024,Online,Texas,M90668,Tablet,47,Doctor,92199.84,0,Travel
Karen Case,TXN116099,CUST1396,2653.71,20/10/2023,Online,Texas,M46342,ATM,79,Student,27876.03,0,Grocery
